job_id,instance,size_class,method,epsilon,time_limit,output_file
Instance_6_4_2_1__CP_WWS_EPS__eps_176,Instances/Tiny/Instance_6_4_2_1.txt,Tiny,cp_wws_eps,176,3600.0,results/raw/Instance_6_4_2_1__CP_WWS_EPS__eps_176.csv
Instance_6_4_2_1__LB_AP_EPS__eps_176,Instances/Tiny/Instance_6_4_2_1.txt,Tiny,lb_ap_eps,176,3600.0,results/raw/Instance_6_4_2_1__LB_AP_EPS__eps_176.csv
Instance_6_4_2_1__DECOMP_EPS__eps_176,Instances/Tiny/Instance_6_4_2_1.txt,Tiny,decomp_eps,176,3600.0,results/raw/Instance_6_4_2_1__DECOMP_EPS__eps_176.csv
Instance_6_4_2_1__CP_WWS_EPS__eps_177,Instances/Tiny/Instance_6_4_2_1.txt,Tiny,cp_wws_eps,177,3600.0,results/raw/Instance_6_4_2_1__CP_WWS_EPS__eps_177.csv
Instance_6_4_2_1__LB_AP_EPS__eps_177,Instances/Tiny/Instance_6_4_2_1.txt,Tiny,lb_ap_eps,177,3600.0,results/raw/Instance_6_4_2_1__LB_AP_EPS__eps_177.csv
Instance_6_4_2_1__DECOMP_EPS__eps_177,Instances/Tiny/Instance_6_4_2_1.txt,Tiny,decomp_eps,177,3600.0,results/raw/Instance_6_4_2_1__DECOMP_EPS__eps_177.csv
Instance_6_4_2_1__CP_WWS_EPS__eps_178,Instances/Tiny/Instance_6_4_2_1.txt,Tiny,cp_wws_eps,178,3600.0,results/raw/Instance_6_4_2_1__CP_WWS_EPS__eps_178.csv
Instance_6_4_2_1__LB_AP_EPS__eps_178,Instances/Tiny/Instance_6_4_2_1.txt,Tiny,lb_ap_eps,178,3600.0,results/raw/Instance_6_4_2_1__LB_AP_EPS__eps_178.csv
Instance_6_4_2_1__DECOMP_EPS__eps_178,Instances/Tiny/Instance_6_4_2_1.txt,Tiny,decomp_eps,178,3600.0,results/raw/Instance_6_4_2_1__DECOMP_EPS__eps_178.csv
Instance_6_4_2_1__CP_WWS_EPS__eps_179,Instances/Tiny/Instance_6_4_2_1.txt,Tiny,cp_wws_eps,179,3600.0,results/raw/Instance_6_4_2_1__CP_WWS_EPS__eps_179.csv
Instance_6_4_2_1__LB_AP_EPS__eps_179,Instances/Tiny/Instance_6_4_2_1.txt,Tiny,lb_ap_eps,179,3600.0,results/raw/Instance_6_4_2_1__LB_AP_EPS__eps_179.csv
Instance_6_4_2_1__DECOMP_EPS__eps_179,Instances/Tiny/Instance_6_4_2_1.txt,Tiny,decomp_eps,179,3600.0,results/raw/Instance_6_4_2_1__DECOMP_EPS__eps_179.csv
Instance_6_4_2_1__CP_WWS_EPS__eps_180,Instances/Tiny/Instance_6_4_2_1.txt,Tiny,cp_wws_eps,180,3600.0,results/raw/Instance_6_4_2_1__CP_WWS_EPS__eps_180.csv
Instance_6_4_2_1__LB_AP_EPS__eps_180,Instances/Tiny/Instance_6_4_2_1.txt,Tiny,lb_ap_eps,180,3600.0,results/raw/Instance_6_4_2_1__LB_AP_EPS__eps_180.csv
Instance_6_4_2_1__DECOMP_EPS__eps_180,Instances/Tiny/Instance_6_4_2_1.txt,Tiny,decomp_eps,180,3600.0,results/raw/Instance_6_4_2_1__DECOMP_EPS__eps_180.csv
Instance_6_4_2_1__CP_WWS_EPS__eps_181,Instances/Tiny/Instance_6_4_2_1.txt,Tiny,cp_wws_eps,181,3600.0,results/raw/Instance_6_4_2_1__CP_WWS_EPS__eps_181.csv
Instance_6_4_2_1__LB_AP_EPS__eps_181,Instances/Tiny/Instance_6_4_2_1.txt,Tiny,lb_ap_eps,181,3600.0,results/raw/Instance_6_4_2_1__LB_AP_EPS__eps_181.csv
Instance_6_4_2_1__DECOMP_EPS__eps_181,Instances/Tiny/Instance_6_4_2_1.txt,Tiny,decomp_eps,181,3600.0,results/raw/Instance_6_4_2_1__DECOMP_EPS__eps_181.csv
Instance_6_4_2_1__CP_WWS_EPS__eps_182,Instances/Tiny/Instance_6_4_2_1.txt,Tiny,cp_wws_eps,182,3600.0,results/raw/Instance_6_4_2_1__CP_WWS_EPS__eps_182.csv
Instance_6_4_2_1__LB_AP_EPS__eps_182,Instances/Tiny/Instance_6_4_2_1.txt,Tiny,lb_ap_eps,182,3600.0,results/raw/Instance_6_4_2_1__LB_AP_EPS__eps_182.csv
Instance_6_4_2_1__DECOMP_EPS__eps_182,Instances/Tiny/Instance_6_4_2_1.txt,Tiny,decomp_eps,182,3600.0,results/raw/Instance_6_4_2_1__DECOMP_EPS__eps_182.csv
Instance_6_4_2_1__CP_WWS_EPS__eps_183,Instances/Tiny/Instance_6_4_2_1.txt,Tiny,cp_wws_eps,183,3600.0,results/raw/Instance_6_4_2_1__CP_WWS_EPS__eps_183.csv
Instance_6_4_2_1__LB_AP_EPS__eps_183,Instances/Tiny/Instance_6_4_2_1.txt,Tiny,lb_ap_eps,183,3600.0,results/raw/Instance_6_4_2_1__LB_AP_EPS__eps_183.csv
Instance_6_4_2_1__DECOMP_EPS__eps_183,Instances/Tiny/Instance_6_4_2_1.txt,Tiny,decomp_eps,183,3600.0,results/raw/Instance_6_4_2_1__DECOMP_EPS__eps_183.csv
Instance_6_4_2_1__CP_WWS_EPS__eps_184,Instances/Tiny/Instance_6_4_2_1.txt,Tiny,cp_wws_eps,184,3600.0,results/raw/Instance_6_4_2_1__CP_WWS_EPS__eps_184.csv
Instance_6_4_2_1__LB_AP_EPS__eps_184,Instances/Tiny/Instance_6_4_2_1.txt,Tiny,lb_ap_eps,184,3600.0,results/raw/Instance_6_4_2_1__LB_AP_EPS__eps_184.csv
Instance_6_4_2_1__DECOMP_EPS__eps_184,Instances/Tiny/Instance_6_4_2_1.txt,Tiny,decomp_eps,184,3600.0,results/raw/Instance_6_4_2_1__DECOMP_EPS__eps_184.csv
Instance_6_4_2_1__CP_WWS_EPS__eps_185,Instances/Tiny/Instance_6_4_2_1.txt,Tiny,cp_wws_eps,185,3600.0,results/raw/Instance_6_4_2_1__CP_WWS_EPS__eps_185.csv
Instance_6_4_2_1__LB_AP_EPS__eps_185,Instances/Tiny/Instance_6_4_2_1.txt,Tiny,lb_ap_eps,185,3600.0,results/raw/Instance_6_4_2_1__LB_AP_EPS__eps_185.csv
Instance_6_4_2_1__DECOMP_EPS__eps_185,Instances/Tiny/Instance_6_4_2_1.txt,Tiny,decomp_eps,185,3600.0,results/raw/Instance_6_4_2_1__DECOMP_EPS__eps_185.csv
Instance_6_4_2_1__CP_WWS_EPS__eps_186,Instances/Tiny/Instance_6_4_2_1.txt,Tiny,cp_wws_eps,186,3600.0,results/raw/Instance_6_4_2_1__CP_WWS_EPS__eps_186.csv
Instance_6_4_2_1__LB_AP_EPS__eps_186,Instances/Tiny/Instance_6_4_2_1.txt,Tiny,lb_ap_eps,186,3600.0,results/raw/Instance_6_4_2_1__LB_AP_EPS__eps_186.csv
Instance_6_4_2_1__DECOMP_EPS__eps_186,Instances/Tiny/Instance_6_4_2_1.txt,Tiny,decomp_eps,186,3600.0,results/raw/Instance_6_4_2_1__DECOMP_EPS__eps_186.csv
Instance_6_4_2_1__CP_WWS_EPS__eps_187,Instances/Tiny/Instance_6_4_2_1.txt,Tiny,cp_wws_eps,187,3600.0,results/raw/Instance_6_4_2_1__CP_WWS_EPS__eps_187.csv
Instance_6_4_2_1__LB_AP_EPS__eps_187,Instances/Tiny/Instance_6_4_2_1.txt,Tiny,lb_ap_eps,187,3600.0,results/raw/Instance_6_4_2_1__LB_AP_EPS__eps_187.csv
Instance_6_4_2_1__DECOMP_EPS__eps_187,Instances/Tiny/Instance_6_4_2_1.txt,Tiny,decomp_eps,187,3600.0,results/raw/Instance_6_4_2_1__DECOMP_EPS__eps_187.csv
Instance_6_4_2_2__CP_WWS_EPS__eps_124,Instances/Tiny/Instance_6_4_2_2.txt,Tiny,cp_wws_eps,124,3600.0,results/raw/Instance_6_4_2_2__CP_WWS_EPS__eps_124.csv
Instance_6_4_2_2__LB_AP_EPS__eps_124,Instances/Tiny/Instance_6_4_2_2.txt,Tiny,lb_ap_eps,124,3600.0,results/raw/Instance_6_4_2_2__LB_AP_EPS__eps_124.csv
Instance_6_4_2_2__DECOMP_EPS__eps_124,Instances/Tiny/Instance_6_4_2_2.txt,Tiny,decomp_eps,124,3600.0,results/raw/Instance_6_4_2_2__DECOMP_EPS__eps_124.csv
Instance_6_4_2_2__CP_WWS_EPS__eps_125,Instances/Tiny/Instance_6_4_2_2.txt,Tiny,cp_wws_eps,125,3600.0,results/raw/Instance_6_4_2_2__CP_WWS_EPS__eps_125.csv
Instance_6_4_2_2__LB_AP_EPS__eps_125,Instances/Tiny/Instance_6_4_2_2.txt,Tiny,lb_ap_eps,125,3600.0,results/raw/Instance_6_4_2_2__LB_AP_EPS__eps_125.csv
Instance_6_4_2_2__DECOMP_EPS__eps_125,Instances/Tiny/Instance_6_4_2_2.txt,Tiny,decomp_eps,125,3600.0,results/raw/Instance_6_4_2_2__DECOMP_EPS__eps_125.csv
Instance_6_4_2_2__CP_WWS_EPS__eps_126,Instances/Tiny/Instance_6_4_2_2.txt,Tiny,cp_wws_eps,126,3600.0,results/raw/Instance_6_4_2_2__CP_WWS_EPS__eps_126.csv
Instance_6_4_2_2__LB_AP_EPS__eps_126,Instances/Tiny/Instance_6_4_2_2.txt,Tiny,lb_ap_eps,126,3600.0,results/raw/Instance_6_4_2_2__LB_AP_EPS__eps_126.csv
Instance_6_4_2_2__DECOMP_EPS__eps_126,Instances/Tiny/Instance_6_4_2_2.txt,Tiny,decomp_eps,126,3600.0,results/raw/Instance_6_4_2_2__DECOMP_EPS__eps_126.csv
Instance_6_4_2_2__CP_WWS_EPS__eps_127,Instances/Tiny/Instance_6_4_2_2.txt,Tiny,cp_wws_eps,127,3600.0,results/raw/Instance_6_4_2_2__CP_WWS_EPS__eps_127.csv
Instance_6_4_2_2__LB_AP_EPS__eps_127,Instances/Tiny/Instance_6_4_2_2.txt,Tiny,lb_ap_eps,127,3600.0,results/raw/Instance_6_4_2_2__LB_AP_EPS__eps_127.csv
Instance_6_4_2_2__DECOMP_EPS__eps_127,Instances/Tiny/Instance_6_4_2_2.txt,Tiny,decomp_eps,127,3600.0,results/raw/Instance_6_4_2_2__DECOMP_EPS__eps_127.csv
Instance_6_4_2_2__CP_WWS_EPS__eps_128,Instances/Tiny/Instance_6_4_2_2.txt,Tiny,cp_wws_eps,128,3600.0,results/raw/Instance_6_4_2_2__CP_WWS_EPS__eps_128.csv
Instance_6_4_2_2__LB_AP_EPS__eps_128,Instances/Tiny/Instance_6_4_2_2.txt,Tiny,lb_ap_eps,128,3600.0,results/raw/Instance_6_4_2_2__LB_AP_EPS__eps_128.csv
Instance_6_4_2_2__DECOMP_EPS__eps_128,Instances/Tiny/Instance_6_4_2_2.txt,Tiny,decomp_eps,128,3600.0,results/raw/Instance_6_4_2_2__DECOMP_EPS__eps_128.csv
Instance_6_4_2_2__CP_WWS_EPS__eps_129,Instances/Tiny/Instance_6_4_2_2.txt,Tiny,cp_wws_eps,129,3600.0,results/raw/Instance_6_4_2_2__CP_WWS_EPS__eps_129.csv
Instance_6_4_2_2__LB_AP_EPS__eps_129,Instances/Tiny/Instance_6_4_2_2.txt,Tiny,lb_ap_eps,129,3600.0,results/raw/Instance_6_4_2_2__LB_AP_EPS__eps_129.csv
Instance_6_4_2_2__DECOMP_EPS__eps_129,Instances/Tiny/Instance_6_4_2_2.txt,Tiny,decomp_eps,129,3600.0,results/raw/Instance_6_4_2_2__DECOMP_EPS__eps_129.csv
Instance_6_4_2_2__CP_WWS_EPS__eps_130,Instances/Tiny/Instance_6_4_2_2.txt,Tiny,cp_wws_eps,130,3600.0,results/raw/Instance_6_4_2_2__CP_WWS_EPS__eps_130.csv
Instance_6_4_2_2__LB_AP_EPS__eps_130,Instances/Tiny/Instance_6_4_2_2.txt,Tiny,lb_ap_eps,130,3600.0,results/raw/Instance_6_4_2_2__LB_AP_EPS__eps_130.csv
Instance_6_4_2_2__DECOMP_EPS__eps_130,Instances/Tiny/Instance_6_4_2_2.txt,Tiny,decomp_eps,130,3600.0,results/raw/Instance_6_4_2_2__DECOMP_EPS__eps_130.csv
Instance_6_4_2_2__CP_WWS_EPS__eps_131,Instances/Tiny/Instance_6_4_2_2.txt,Tiny,cp_wws_eps,131,3600.0,results/raw/Instance_6_4_2_2__CP_WWS_EPS__eps_131.csv
Instance_6_4_2_2__LB_AP_EPS__eps_131,Instances/Tiny/Instance_6_4_2_2.txt,Tiny,lb_ap_eps,131,3600.0,results/raw/Instance_6_4_2_2__LB_AP_EPS__eps_131.csv
Instance_6_4_2_2__DECOMP_EPS__eps_131,Instances/Tiny/Instance_6_4_2_2.txt,Tiny,decomp_eps,131,3600.0,results/raw/Instance_6_4_2_2__DECOMP_EPS__eps_131.csv
Instance_6_4_2_2__CP_WWS_EPS__eps_132,Instances/Tiny/Instance_6_4_2_2.txt,Tiny,cp_wws_eps,132,3600.0,results/raw/Instance_6_4_2_2__CP_WWS_EPS__eps_132.csv
Instance_6_4_2_2__LB_AP_EPS__eps_132,Instances/Tiny/Instance_6_4_2_2.txt,Tiny,lb_ap_eps,132,3600.0,results/raw/Instance_6_4_2_2__LB_AP_EPS__eps_132.csv
Instance_6_4_2_2__DECOMP_EPS__eps_132,Instances/Tiny/Instance_6_4_2_2.txt,Tiny,decomp_eps,132,3600.0,results/raw/Instance_6_4_2_2__DECOMP_EPS__eps_132.csv
Instance_6_4_2_2__CP_WWS_EPS__eps_133,Instances/Tiny/Instance_6_4_2_2.txt,Tiny,cp_wws_eps,133,3600.0,results/raw/Instance_6_4_2_2__CP_WWS_EPS__eps_133.csv
Instance_6_4_2_2__LB_AP_EPS__eps_133,Instances/Tiny/Instance_6_4_2_2.txt,Tiny,lb_ap_eps,133,3600.0,results/raw/Instance_6_4_2_2__LB_AP_EPS__eps_133.csv
Instance_6_4_2_2__DECOMP_EPS__eps_133,Instances/Tiny/Instance_6_4_2_2.txt,Tiny,decomp_eps,133,3600.0,results/raw/Instance_6_4_2_2__DECOMP_EPS__eps_133.csv
Instance_6_4_2_2__CP_WWS_EPS__eps_134,Instances/Tiny/Instance_6_4_2_2.txt,Tiny,cp_wws_eps,134,3600.0,results/raw/Instance_6_4_2_2__CP_WWS_EPS__eps_134.csv
Instance_6_4_2_2__LB_AP_EPS__eps_134,Instances/Tiny/Instance_6_4_2_2.txt,Tiny,lb_ap_eps,134,3600.0,results/raw/Instance_6_4_2_2__LB_AP_EPS__eps_134.csv
Instance_6_4_2_2__DECOMP_EPS__eps_134,Instances/Tiny/Instance_6_4_2_2.txt,Tiny,decomp_eps,134,3600.0,results/raw/Instance_6_4_2_2__DECOMP_EPS__eps_134.csv
Instance_6_4_2_2__CP_WWS_EPS__eps_135,Instances/Tiny/Instance_6_4_2_2.txt,Tiny,cp_wws_eps,135,3600.0,results/raw/Instance_6_4_2_2__CP_WWS_EPS__eps_135.csv
Instance_6_4_2_2__LB_AP_EPS__eps_135,Instances/Tiny/Instance_6_4_2_2.txt,Tiny,lb_ap_eps,135,3600.0,results/raw/Instance_6_4_2_2__LB_AP_EPS__eps_135.csv
Instance_6_4_2_2__DECOMP_EPS__eps_135,Instances/Tiny/Instance_6_4_2_2.txt,Tiny,decomp_eps,135,3600.0,results/raw/Instance_6_4_2_2__DECOMP_EPS__eps_135.csv
Instance_6_4_2_2__CP_WWS_EPS__eps_136,Instances/Tiny/Instance_6_4_2_2.txt,Tiny,cp_wws_eps,136,3600.0,results/raw/Instance_6_4_2_2__CP_WWS_EPS__eps_136.csv
Instance_6_4_2_2__LB_AP_EPS__eps_136,Instances/Tiny/Instance_6_4_2_2.txt,Tiny,lb_ap_eps,136,3600.0,results/raw/Instance_6_4_2_2__LB_AP_EPS__eps_136.csv
Instance_6_4_2_2__DECOMP_EPS__eps_136,Instances/Tiny/Instance_6_4_2_2.txt,Tiny,decomp_eps,136,3600.0,results/raw/Instance_6_4_2_2__DECOMP_EPS__eps_136.csv
Instance_6_4_2_2__CP_WWS_EPS__eps_137,Instances/Tiny/Instance_6_4_2_2.txt,Tiny,cp_wws_eps,137,3600.0,results/raw/Instance_6_4_2_2__CP_WWS_EPS__eps_137.csv
Instance_6_4_2_2__LB_AP_EPS__eps_137,Instances/Tiny/Instance_6_4_2_2.txt,Tiny,lb_ap_eps,137,3600.0,results/raw/Instance_6_4_2_2__LB_AP_EPS__eps_137.csv
Instance_6_4_2_2__DECOMP_EPS__eps_137,Instances/Tiny/Instance_6_4_2_2.txt,Tiny,decomp_eps,137,3600.0,results/raw/Instance_6_4_2_2__DECOMP_EPS__eps_137.csv
Instance_6_4_2_2__CP_WWS_EPS__eps_138,Instances/Tiny/Instance_6_4_2_2.txt,Tiny,cp_wws_eps,138,3600.0,results/raw/Instance_6_4_2_2__CP_WWS_EPS__eps_138.csv
Instance_6_4_2_2__LB_AP_EPS__eps_138,Instances/Tiny/Instance_6_4_2_2.txt,Tiny,lb_ap_eps,138,3600.0,results/raw/Instance_6_4_2_2__LB_AP_EPS__eps_138.csv
Instance_6_4_2_2__DECOMP_EPS__eps_138,Instances/Tiny/Instance_6_4_2_2.txt,Tiny,decomp_eps,138,3600.0,results/raw/Instance_6_4_2_2__DECOMP_EPS__eps_138.csv
Instance_6_4_2_2__CP_WWS_EPS__eps_139,Instances/Tiny/Instance_6_4_2_2.txt,Tiny,cp_wws_eps,139,3600.0,results/raw/Instance_6_4_2_2__CP_WWS_EPS__eps_139.csv
Instance_6_4_2_2__LB_AP_EPS__eps_139,Instances/Tiny/Instance_6_4_2_2.txt,Tiny,lb_ap_eps,139,3600.0,results/raw/Instance_6_4_2_2__LB_AP_EPS__eps_139.csv
Instance_6_4_2_2__DECOMP_EPS__eps_139,Instances/Tiny/Instance_6_4_2_2.txt,Tiny,decomp_eps,139,3600.0,results/raw/Instance_6_4_2_2__DECOMP_EPS__eps_139.csv
Instance_6_4_2_2__CP_WWS_EPS__eps_140,Instances/Tiny/Instance_6_4_2_2.txt,Tiny,cp_wws_eps,140,3600.0,results/raw/Instance_6_4_2_2__CP_WWS_EPS__eps_140.csv
Instance_6_4_2_2__LB_AP_EPS__eps_140,Instances/Tiny/Instance_6_4_2_2.txt,Tiny,lb_ap_eps,140,3600.0,results/raw/Instance_6_4_2_2__LB_AP_EPS__eps_140.csv
Instance_6_4_2_2__DECOMP_EPS__eps_140,Instances/Tiny/Instance_6_4_2_2.txt,Tiny,decomp_eps,140,3600.0,results/raw/Instance_6_4_2_2__DECOMP_EPS__eps_140.csv
Instance_6_4_2_2__CP_WWS_EPS__eps_141,Instances/Tiny/Instance_6_4_2_2.txt,Tiny,cp_wws_eps,141,3600.0,results/raw/Instance_6_4_2_2__CP_WWS_EPS__eps_141.csv
Instance_6_4_2_2__LB_AP_EPS__eps_141,Instances/Tiny/Instance_6_4_2_2.txt,Tiny,lb_ap_eps,141,3600.0,results/raw/Instance_6_4_2_2__LB_AP_EPS__eps_141.csv
Instance_6_4_2_2__DECOMP_EPS__eps_141,Instances/Tiny/Instance_6_4_2_2.txt,Tiny,decomp_eps,141,3600.0,results/raw/Instance_6_4_2_2__DECOMP_EPS__eps_141.csv
Instance_6_4_2_2__CP_WWS_EPS__eps_142,Instances/Tiny/Instance_6_4_2_2.txt,Tiny,cp_wws_eps,142,3600.0,results/raw/Instance_6_4_2_2__CP_WWS_EPS__eps_142.csv
Instance_6_4_2_2__LB_AP_EPS__eps_142,Instances/Tiny/Instance_6_4_2_2.txt,Tiny,lb_ap_eps,142,3600.0,results/raw/Instance_6_4_2_2__LB_AP_EPS__eps_142.csv
Instance_6_4_2_2__DECOMP_EPS__eps_142,Instances/Tiny/Instance_6_4_2_2.txt,Tiny,decomp_eps,142,3600.0,results/raw/Instance_6_4_2_2__DECOMP_EPS__eps_142.csv
Instance_6_4_2_2__CP_WWS_EPS__eps_143,Instances/Tiny/Instance_6_4_2_2.txt,Tiny,cp_wws_eps,143,3600.0,results/raw/Instance_6_4_2_2__CP_WWS_EPS__eps_143.csv
Instance_6_4_2_2__LB_AP_EPS__eps_143,Instances/Tiny/Instance_6_4_2_2.txt,Tiny,lb_ap_eps,143,3600.0,results/raw/Instance_6_4_2_2__LB_AP_EPS__eps_143.csv
Instance_6_4_2_2__DECOMP_EPS__eps_143,Instances/Tiny/Instance_6_4_2_2.txt,Tiny,decomp_eps,143,3600.0,results/raw/Instance_6_4_2_2__DECOMP_EPS__eps_143.csv
Instance_6_4_2_2__CP_WWS_EPS__eps_144,Instances/Tiny/Instance_6_4_2_2.txt,Tiny,cp_wws_eps,144,3600.0,results/raw/Instance_6_4_2_2__CP_WWS_EPS__eps_144.csv
Instance_6_4_2_2__LB_AP_EPS__eps_144,Instances/Tiny/Instance_6_4_2_2.txt,Tiny,lb_ap_eps,144,3600.0,results/raw/Instance_6_4_2_2__LB_AP_EPS__eps_144.csv
Instance_6_4_2_2__DECOMP_EPS__eps_144,Instances/Tiny/Instance_6_4_2_2.txt,Tiny,decomp_eps,144,3600.0,results/raw/Instance_6_4_2_2__DECOMP_EPS__eps_144.csv
Instance_6_5_2_1__CP_WWS_EPS__eps_188,Instances/Tiny/Instance_6_5_2_1.txt,Tiny,cp_wws_eps,188,3600.0,results/raw/Instance_6_5_2_1__CP_WWS_EPS__eps_188.csv
Instance_6_5_2_1__LB_AP_EPS__eps_188,Instances/Tiny/Instance_6_5_2_1.txt,Tiny,lb_ap_eps,188,3600.0,results/raw/Instance_6_5_2_1__LB_AP_EPS__eps_188.csv
Instance_6_5_2_1__DECOMP_EPS__eps_188,Instances/Tiny/Instance_6_5_2_1.txt,Tiny,decomp_eps,188,3600.0,results/raw/Instance_6_5_2_1__DECOMP_EPS__eps_188.csv
Instance_6_5_2_1__CP_WWS_EPS__eps_189,Instances/Tiny/Instance_6_5_2_1.txt,Tiny,cp_wws_eps,189,3600.0,results/raw/Instance_6_5_2_1__CP_WWS_EPS__eps_189.csv
Instance_6_5_2_1__LB_AP_EPS__eps_189,Instances/Tiny/Instance_6_5_2_1.txt,Tiny,lb_ap_eps,189,3600.0,results/raw/Instance_6_5_2_1__LB_AP_EPS__eps_189.csv
Instance_6_5_2_1__DECOMP_EPS__eps_189,Instances/Tiny/Instance_6_5_2_1.txt,Tiny,decomp_eps,189,3600.0,results/raw/Instance_6_5_2_1__DECOMP_EPS__eps_189.csv
Instance_6_5_2_1__CP_WWS_EPS__eps_190,Instances/Tiny/Instance_6_5_2_1.txt,Tiny,cp_wws_eps,190,3600.0,results/raw/Instance_6_5_2_1__CP_WWS_EPS__eps_190.csv
Instance_6_5_2_1__LB_AP_EPS__eps_190,Instances/Tiny/Instance_6_5_2_1.txt,Tiny,lb_ap_eps,190,3600.0,results/raw/Instance_6_5_2_1__LB_AP_EPS__eps_190.csv
Instance_6_5_2_1__DECOMP_EPS__eps_190,Instances/Tiny/Instance_6_5_2_1.txt,Tiny,decomp_eps,190,3600.0,results/raw/Instance_6_5_2_1__DECOMP_EPS__eps_190.csv
Instance_6_5_2_1__CP_WWS_EPS__eps_191,Instances/Tiny/Instance_6_5_2_1.txt,Tiny,cp_wws_eps,191,3600.0,results/raw/Instance_6_5_2_1__CP_WWS_EPS__eps_191.csv
Instance_6_5_2_1__LB_AP_EPS__eps_191,Instances/Tiny/Instance_6_5_2_1.txt,Tiny,lb_ap_eps,191,3600.0,results/raw/Instance_6_5_2_1__LB_AP_EPS__eps_191.csv
Instance_6_5_2_1__DECOMP_EPS__eps_191,Instances/Tiny/Instance_6_5_2_1.txt,Tiny,decomp_eps,191,3600.0,results/raw/Instance_6_5_2_1__DECOMP_EPS__eps_191.csv
Instance_6_5_2_1__CP_WWS_EPS__eps_192,Instances/Tiny/Instance_6_5_2_1.txt,Tiny,cp_wws_eps,192,3600.0,results/raw/Instance_6_5_2_1__CP_WWS_EPS__eps_192.csv
Instance_6_5_2_1__LB_AP_EPS__eps_192,Instances/Tiny/Instance_6_5_2_1.txt,Tiny,lb_ap_eps,192,3600.0,results/raw/Instance_6_5_2_1__LB_AP_EPS__eps_192.csv
Instance_6_5_2_1__DECOMP_EPS__eps_192,Instances/Tiny/Instance_6_5_2_1.txt,Tiny,decomp_eps,192,3600.0,results/raw/Instance_6_5_2_1__DECOMP_EPS__eps_192.csv
Instance_6_5_2_1__CP_WWS_EPS__eps_193,Instances/Tiny/Instance_6_5_2_1.txt,Tiny,cp_wws_eps,193,3600.0,results/raw/Instance_6_5_2_1__CP_WWS_EPS__eps_193.csv
Instance_6_5_2_1__LB_AP_EPS__eps_193,Instances/Tiny/Instance_6_5_2_1.txt,Tiny,lb_ap_eps,193,3600.0,results/raw/Instance_6_5_2_1__LB_AP_EPS__eps_193.csv
Instance_6_5_2_1__DECOMP_EPS__eps_193,Instances/Tiny/Instance_6_5_2_1.txt,Tiny,decomp_eps,193,3600.0,results/raw/Instance_6_5_2_1__DECOMP_EPS__eps_193.csv
Instance_6_5_2_1__CP_WWS_EPS__eps_194,Instances/Tiny/Instance_6_5_2_1.txt,Tiny,cp_wws_eps,194,3600.0,results/raw/Instance_6_5_2_1__CP_WWS_EPS__eps_194.csv
Instance_6_5_2_1__LB_AP_EPS__eps_194,Instances/Tiny/Instance_6_5_2_1.txt,Tiny,lb_ap_eps,194,3600.0,results/raw/Instance_6_5_2_1__LB_AP_EPS__eps_194.csv
Instance_6_5_2_1__DECOMP_EPS__eps_194,Instances/Tiny/Instance_6_5_2_1.txt,Tiny,decomp_eps,194,3600.0,results/raw/Instance_6_5_2_1__DECOMP_EPS__eps_194.csv
Instance_6_5_2_1__CP_WWS_EPS__eps_195,Instances/Tiny/Instance_6_5_2_1.txt,Tiny,cp_wws_eps,195,3600.0,results/raw/Instance_6_5_2_1__CP_WWS_EPS__eps_195.csv
Instance_6_5_2_1__LB_AP_EPS__eps_195,Instances/Tiny/Instance_6_5_2_1.txt,Tiny,lb_ap_eps,195,3600.0,results/raw/Instance_6_5_2_1__LB_AP_EPS__eps_195.csv
Instance_6_5_2_1__DECOMP_EPS__eps_195,Instances/Tiny/Instance_6_5_2_1.txt,Tiny,decomp_eps,195,3600.0,results/raw/Instance_6_5_2_1__DECOMP_EPS__eps_195.csv
Instance_6_5_2_1__CP_WWS_EPS__eps_196,Instances/Tiny/Instance_6_5_2_1.txt,Tiny,cp_wws_eps,196,3600.0,results/raw/Instance_6_5_2_1__CP_WWS_EPS__eps_196.csv
Instance_6_5_2_1__LB_AP_EPS__eps_196,Instances/Tiny/Instance_6_5_2_1.txt,Tiny,lb_ap_eps,196,3600.0,results/raw/Instance_6_5_2_1__LB_AP_EPS__eps_196.csv
Instance_6_5_2_1__DECOMP_EPS__eps_196,Instances/Tiny/Instance_6_5_2_1.txt,Tiny,decomp_eps,196,3600.0,results/raw/Instance_6_5_2_1__DECOMP_EPS__eps_196.csv
Instance_6_5_2_1__CP_WWS_EPS__eps_197,Instances/Tiny/Instance_6_5_2_1.txt,Tiny,cp_wws_eps,197,3600.0,results/raw/Instance_6_5_2_1__CP_WWS_EPS__eps_197.csv
Instance_6_5_2_1__LB_AP_EPS__eps_197,Instances/Tiny/Instance_6_5_2_1.txt,Tiny,lb_ap_eps,197,3600.0,results/raw/Instance_6_5_2_1__LB_AP_EPS__eps_197.csv
Instance_6_5_2_1__DECOMP_EPS__eps_197,Instances/Tiny/Instance_6_5_2_1.txt,Tiny,decomp_eps,197,3600.0,results/raw/Instance_6_5_2_1__DECOMP_EPS__eps_197.csv
Instance_6_5_2_1__CP_WWS_EPS__eps_198,Instances/Tiny/Instance_6_5_2_1.txt,Tiny,cp_wws_eps,198,3600.0,results/raw/Instance_6_5_2_1__CP_WWS_EPS__eps_198.csv
